incident_id,reported_at,city,neighborhood,animal_type,animal_count,age_group,behavior,mobility,weather,report_channel,traffic_risk,near_traffic,near_school,very_thin,bleeding,open_wound,pregnant_or_nursing,has_collar,reporter_confidence,visible_injury,severity_score,priority,resolution_time_hours,outcome
INC-106008,2025-03-06 17:39:36,Tirana,Rruga e Kavajës,Dog,4,Adult,Fearful,Normal,Clear,WhatsApp,High,1,0,0,0,0,0,0,2,Yes,21,P3,59.89,Treated & Released
INC-106009,2025-11-16 17:41:43,Tirana,Kombinat,Cat,2,Adult,Fearful,Normal,Cold,WhatsApp,Low,0,0,0,0,0,0,0,1,Yes,30,P3,50.14,Treated & Released
INC-106010,2025-05-16 04:08:42,Tirana,Don Bosko,Dog,2,Adult,Calm,Normal,Clear,Walk-in,Low,0,0,1,0,0,0,0,4,Yes,32,P3,68.61,Treated & Released
INC-106011,2025-09-26 09:04:54,Tirana,Don Bosko,Cat,1,Unknown,Weak,Normal,Rain,Call,High,1,0,0,1,1,0,0,2,No,67,P1,6.15,Referred to Partner Vet
INC-106012,2025-04-05 00:19:13,Tirana,Laprakë,Cat,2,Adult,Fearful,Normal,Rain,Walk-in,Low,0,0,0,0,0,0,0,4,No,14,P3,44.89,Unable to Locate
INC-106013,2025-04-14 23:42:44,Tirana,Paskuqan,Dog,1,Adult,Calm,Normal,Clear,Call,Low,0,0,1,0,0,0,0,4,No,4,P3,36.0,Monitor
INC-106014,2025-09-25 16:14:55,Tirana,Paskuqan,Dog,1,Adult,Aggressive,Unknown,Clear,Call,High,1,0,0,0,0,0,0,1,Yes,24,P3,27.28,Shelter Intake
INC-106015,2025-08-22 13:14:10,Tirana,Astir,Cat,1,Adult,Calm,Limping,Heatwave,Walk-in,Low,0,0,0,0,0,0,0,2,Yes,29,P3,50.8,Treated & Released
INC-106016,2025-07-15 13:09:59,Tirana,Don Bosko,Cat,1,Puppy/Kitten,Fearful,Limping,Clear,App,Low,0,0,0,0,0,0,0,4,No,27,P3,27.59,Treated & Released
INC-106017,2025-11-15 14:01:10,Tirana,Xhamllik,Dog,1,Adult,Weak,Normal,Rain,Walk-in,Low,0,0,0,0,0,1,0,3,No,17,P3,54.99,Treated & Released
INC-106018,2025-08-01 21:12:34,Tirana,Myslym Shyri,Dog,1,Unknown,Calm,Limping,Clear,Email,High,1,0,1,0,0,0,0,4,Yes,36,P2,10.88,Referred to Partner Vet
INC-106019,2025-10-12 11:33:41,Tirana,Don Bosko,Dog,1,Adult,Aggressive,Limping,Cold,Call,Low,0,0,0,0,0,0,0,4,Yes,31,P3,50.07,Treated & Released
INC-106020,2025-12-13 09:49:12,Tirana,Astir,Dog,1,Unknown,Calm,Unknown,Cold,WhatsApp,Low,0,0,0,0,0,0,0,3,No,20,P3,36.49,Shelter Intake
INC-106021,2025-11-20 17:57:55,Tirana,Paskuqan,Dog,1,Adult,Calm,Limping,Rain,WhatsApp,Low,0,0,0,0,0,0,0,3,Yes,16,P3,45.82,Treated & Released
INC-106022,2025-01-26 22:19:51,Tirana,Selitë,Cat,1,Unknown,Calm,Normal,Clear,Walk-in,High,1,0,0,0,1,0,0,5,No,32,P3,47.31,Treated & Released
INC-106023,2025-12-15 18:14:56,Tirana,Ali Demi,Dog,1,Puppy/Kitten,Aggressive,Normal,Cold,WhatsApp,Low,0,0,0,0,0,0,0,3,No,38,P3,40.97,Shelter Intake
INC-106024,2025-10-02 10:37:37,Tirana,Don Bosko,Cat,2,Adult,Fearful,Limping,Rain,App,High,1,1,0,0,0,0,0,3,No,34,P2,13.16,Referred to Partner Vet
INC-106025,2025-07-30 11:48:22,Tirana,Yzberisht,Dog,2,Adult,Fearful,Normal,Clear,Call,Low,0,0,0,0,0,0,0,5,No,24,P3,25.2,Monitor
INC-106026,2025-04-11 06:40:22,Tirana,Laprakë,Dog,1,Adult,Calm,Limping,Clear,Call,Low,0,0,0,0,0,0,0,1,No,16,P2,5.68,Shelter Intake
INC-106027,2025-05-04 15:08:05,Tirana,Don Bosko,Dog,1,Adult,Calm,Unknown,Clear,Call,High,1,0,1,0,0,0,0,3,Yes,33,P2,12.53,Treated & Released
INC-106028,2025-01-21 11:23:52,Tirana,Paskuqan,Dog,1,Adult,Unknown,Immobile,Cold,Call,Low,0,0,0,0,0,0,0,3,Yes,34,P2,29.01,Treated & Released
INC-106029,2025-07-02 15:27:06,Tirana,Paskuqan,Cat,1,Puppy/Kitten,Aggressive,Unknown,Clear,Walk-in,Low,0,0,0,0,1,0,0,4,Yes,34,P3,33.21,Treated & Released
INC-106030,2025-10-29 01:06:31,Tirana,Paskuqan,Dog,1,Puppy/Kitten,Calm,Immobile,Rain,Call,Low,0,1,0,0,0,0,0,3,No,39,P3,47.01,Shelter Intake
INC-106031,2025-09-14 22:34:33,Tirana,Blloku,Cat,1,Puppy/Kitten,Weak,Normal,Rain,Walk-in,Low,0,0,0,0,0,0,0,4,No,31,P2,16.32,Referred to Partner Vet
INC-106032,2025-06-30 12:22:46,Tirana,Ali Demi,Cat,1,Adult,Fearful,Limping,Clear,WhatsApp,Low,0,0,0,1,0,0,0,4,No,45,P2,15.91,Referred to Partner Vet
INC-106033,2025-10-18 23:35:37,Tirana,Paskuqan,Dog,3,Adult,Fearful,Limping,Clear,WhatsApp,Low,0,0,0,0,0,0,0,1,No,18,P3,68.75,Shelter Intake
INC-106034,2025-09-05 00:25:35,Tirana,Myslym Shyri,Dog,1,Adult,Calm,Normal,Clear,WhatsApp,Low,0,0,1,0,0,0,0,4,Yes,29,P3,50.53,Treated & Released
INC-106035,2025-12-26 12:25:20,Tirana,Laprakë,Cat,2,Adult,Unknown,Normal,Rain,App,Low,0,0,0,0,0,0,0,3,Yes,20,P3,28.78,Treated & Released
INC-106036,2025-12-07 17:26:46,Tirana,Don Bosko,Dog,2,Adult,Aggressive,Normal,Clear,Call,High,1,0,1,0,0,0,0,2,No,52,P3,62.76,Shelter Intake
INC-106037,2025-12-29 20:21:31,Tirana,Yzberisht,Cat,1,Senior,Weak,Normal,Rain,Walk-in,Low,0,0,0,0,0,0,0,2,Yes,32,P3,60.01,Unable to Locate
INC-106038,2025-02-17 00:01:27,Tirana,Kinostudio,Dog,2,Adult,Fearful,Normal,Cold,Email,Medium,1,1,0,0,0,0,0,3,No,34,P3,42.14,Treated & Released
INC-106039,2025-10-02 07:37:59,Tirana,21 Dhjetori,Dog,2,Adult,Calm,Limping,Rain,WhatsApp,Low,0,0,0,0,0,0,0,2,Yes,20,P3,55.59,Treated & Released
INC-106040,2025-09-09 00:19:08,Tirana,Ali Demi,Cat,3,Adult,Fearful,Unknown,Rain,Call,Medium,1,0,0,1,0,0,0,3,Yes,48,P3,40.52,Referred to Partner Vet
INC-106041,2025-12-08 14:05:04,Tirana,Myslym Shyri,Dog,1,Senior,Fearful,Normal,Rain,Walk-in,Medium,1,0,0,0,0,0,1,3,No,23,P3,33.97,Treated & Released
INC-106042,2025-09-19 15:25:34,Tirana,21 Dhjetori,Dog,1,Adult,Fearful,Normal,Rain,Call,Low,0,1,0,0,0,0,0,3,Yes,18,P3,20.99,Referred to Partner Vet
INC-106043,2025-05-02 10:18:26,Tirana,Blloku,Dog,1,Adult,Fearful,Normal,Clear,Call,High,1,0,0,1,0,0,0,2,Yes,51,P2,16.2,Shelter Intake
INC-106044,2025-09-09 23:22:48,Tirana,Myslym Shyri,Cat,1,Adult,Fearful,Normal,Clear,WhatsApp,High,1,0,0,0,0,0,0,3,Yes,16,P3,41.99,Treated & Released
INC-106045,2025-10-23 10:58:35,Tirana,Fresku,Cat,1,Puppy/Kitten,Calm,Immobile,Cold,Walk-in,Low,0,0,0,0,0,0,1,1,Yes,37,P3,44.14,Shelter Intake
INC-106046,2025-01-12 23:14:18,Tirana,Ali Demi,Cat,1,Adult,Fearful,Limping,Clear,Call,Low,0,0,0,0,0,0,0,2,Yes,25,P3,39.55,Treated & Released
INC-106047,2025-05-23 20:39:49,Tirana,Kombinat,Cat,1,Adult,Aggressive,Unknown,Clear,Call,Low,0,0,0,0,0,0,0,5,No,28,P3,40.65,Referred to Partner Vet
INC-106048,2025-12-14 08:50:13,Tirana,Laprakë,Dog,1,Adult,Fearful,Unknown,Rain,Call,High,1,0,1,0,0,0,0,4,No,28,P3,38.29,Shelter Intake
INC-106049,2025-09-13 07:07:57,Tirana,Laprakë,Cat,1,Adult,Calm,Unknown,Clear,Call,Low,0,0,0,0,0,0,1,3,Yes,13,P3,67.76,Shelter Intake
INC-106050,2025-08-26 22:40:17,Tirana,Myslym Shyri,Cat,1,Adult,Calm,Normal,Rain,Call,Low,0,0,0,0,0,0,0,4,Yes,22,P3,59.08,Treated & Released
INC-106051,2025-03-16 17:20:57,Tirana,Paskuqan,Dog,1,Senior,Calm,Normal,Clear,App,Medium,0,0,1,0,0,0,0,2,No,25,P3,35.11,Referred to Partner Vet
INC-106052,2025-05-05 05:51:40,Tirana,Blloku,Dog,1,Senior,Calm,Limping,Clear,Call,Low,0,0,0,0,0,0,0,3,Yes,5,P3,41.56,Shelter Intake
INC-106053,2025-02-06 05:58:47,Tirana,Selitë,Dog,1,Adult,Weak,Normal,Cold,App,Medium,1,0,1,0,0,0,0,5,No,56,P2,15.29,Treated & Released
INC-106054,2025-05-30 17:31:33,Tirana,Xhamllik,Dog,1,Adult,Aggressive,Normal,Clear,WhatsApp,High,1,0,1,0,0,0,0,3,No,35,P3,38.17,Treated & Released
INC-106055,2025-01-28 10:01:53,Tirana,Kombinat,Dog,1,Adult,Calm,Unknown,Cold,Call,Low,0,0,0,0,0,1,0,3,Yes,28,P3,36.99,Shelter Intake
INC-106056,2025-04-14 18:11:03,Tirana,Ali Demi,Dog,1,Adult,Calm,Limping,Clear,Call,Low,0,0,1,0,0,0,0,2,Yes,32,P2,24.1,Shelter Intake
INC-106057,2025-04-04 22:18:59,Tirana,Kinostudio,Cat,1,Puppy/Kitten,Fearful,Unknown,Clear,Email,High,1,0,0,0,0,0,0,3,No,35,P3,34.12,Treated & Released
INC-106058,2025-09-15 20:36:10,Tirana,21 Dhjetori,Cat,2,Adult,Calm,Limping,Rain,Call,Low,0,0,0,0,0,0,0,5,No,18,P3,61.65,Treated & Released
INC-106059,2025-08-10 07:21:45,Tirana,Astir,Dog,1,Adult,Fearful,Normal,Clear,Call,Medium,0,0,0,0,0,0,0,4,Yes,29,P3,40.33,Shelter Intake
INC-106060,2025-08-09 20:29:32,Tirana,Blloku,Dog,1,Puppy/Kitten,Calm,Normal,Clear,Walk-in,Low,0,0,1,0,0,0,0,3,No,39,P2,10.65,Treated & Released
INC-106061,2025-07-30 09:37:29,Tirana,Myslym Shyri,Dog,1,Unknown,Fearful,Normal,Clear,Walk-in,Medium,0,0,0,0,0,0,0,4,No,8,P1,3.12,Treated & Released
INC-106062,2025-08-30 05:10:41,Tirana,Myslym Shyri,Dog,1,Adult,Aggressive,Normal,Clear,App,Low,0,0,0,0,0,0,0,3,No,25,P3,67.28,Treated & Released
INC-106063,2025-04-19 21:54:55,Tirana,Selitë,Dog,1,Unknown,Weak,Normal,Rain,Call,Low,0,0,0,0,0,0,1,2,Yes,7,P3,38.69,Treated & Released
INC-106064,2025-09-19 12:03:14,Tirana,Ali Demi,Dog,1,Adult,Calm,Normal,Clear,Call,High,1,0,0,1,0,0,1,5,Yes,51,P2,17.07,Shelter Intake
INC-106065,2025-11-10 00:01:49,Tirana,Blloku,Dog,1,Adult,Calm,Normal,Rain,App,Medium,1,0,0,0,0,0,0,4,No,27,P3,60.26,Unable to Locate
INC-106066,2025-07-03 13:19:20,Tirana,Astir,Dog,1,Senior,Unknown,Normal,Clear,Call,High,1,0,0,0,1,0,0,3,No,61,P2,14.03,Unable to Locate
INC-106067,2025-05-29 01:29:51,Tirana,Yzberisht,Cat,2,Puppy/Kitten,Calm,Unknown,Rain,WhatsApp,High,1,0,1,0,0,0,0,3,No,30,P3,52.61,Shelter Intake
INC-106068,2025-10-29 09:16:25,Tirana,Myslym Shyri,Cat,2,Adult,Calm,Normal,Cold,WhatsApp,High,1,0,0,0,0,0,0,3,No,24,P3,46.03,Unable to Locate
INC-106069,2025-04-07 17:40:52,Tirana,Rruga e Kavajës,Dog,1,Puppy/Kitten,Calm,Normal,Rain,WhatsApp,Medium,0,0,0,0,0,0,0,4,Yes,18,P3,26.55,Treated & Released
INC-106070,2025-02-21 20:47:00,Tirana,Fresku,Cat,1,Puppy/Kitten,Unknown,Normal,Rain,WhatsApp,Low,0,0,0,0,0,0,0,4,Yes,12,P3,31.93,Referred to Partner Vet
INC-106071,2025-03-21 07:18:16,Tirana,Astir,Dog,2,Adult,Calm,Immobile,Rain,App,High,1,0,0,0,0,0,0,5,No,32,P2,12.38,Treated & Released
INC-106072,2025-10-22 19:29:42,Tirana,Xhamllik,Cat,1,Adult,Calm,Immobile,Rain,App,Medium,1,1,0,0,0,0,0,3,No,30,P3,110.84,Treated & Released
INC-106073,2025-12-24 17:51:49,Tirana,Kinostudio,Dog,1,Puppy/Kitten,Aggressive,Normal,Clear,WhatsApp,Medium,0,0,0,0,1,0,0,3,Yes,42,P3,28.29,Shelter Intake
INC-106074,2025-12-18 04:45:12,Tirana,Paskuqan,Cat,1,Puppy/Kitten,Calm,Normal,Clear,Call,Low,0,0,1,0,0,0,0,5,Yes,25,P3,39.7,Referred to Partner Vet
INC-106075,2025-08-22 09:09:50,Tirana,Laprakë,Cat,1,Adult,Calm,Normal,Rain,Call,Low,0,0,1,0,0,0,0,2,Yes,30,P3,51.3,Treated & Released
INC-106076,2025-06-27 20:00:03,Tirana,Laprakë,Dog,1,Adult,Fearful,Unknown,Clear,Email,Low,0,0,0,0,0,0,0,2,Yes,15,P3,28.48,Shelter Intake
INC-106077,2025-11-06 23:28:51,Tirana,Paskuqan,Cat,1,Senior,Calm,Immobile,Rain,Call,High,1,0,0,0,0,0,1,3,Yes,53,P2,11.4,Referred to Partner Vet
INC-106078,2025-06-26 19:58:35,Tirana,Don Bosko,Cat,1,Puppy/Kitten,Fearful,Immobile,Clear,App,Medium,1,0,0,0,0,0,0,3,No,42,P2,10.13,Monitor
INC-106079,2025-08-26 02:27:52,Tirana,Selitë,Cat,1,Adult,Calm,Limping,Clear,App,Low,0,0,0,0,0,0,0,2,No,21,P3,73.12,Treated & Released
INC-106080,2025-06-18 09:48:06,Tirana,Yzberisht,Cat,1,Adult,Unknown,Normal,Clear,Call,High,1,0,1,0,0,0,0,3,No,35,P2,10.88,Shelter Intake
INC-106081,2025-04-11 06:43:47,Tirana,Kinostudio,Dog,1,Adult,Calm,Normal,Clear,Call,Low,0,0,0,0,0,0,0,4,Yes,11,P3,47.16,Treated & Released
INC-106082,2025-09-29 23:05:00,Tirana,Xhamllik,Dog,2,Adult,Unknown,Unknown,Clear,Walk-in,Low,0,0,0,0,0,0,0,3,No,14,P3,38.5,Unable to Locate
INC-106083,2025-06-18 05:59:55,Tirana,Paskuqan,Dog,1,Puppy/Kitten,Unknown,Limping,Clear,WhatsApp,Low,0,0,0,0,1,0,0,3,Yes,49,P3,44.5,Referred to Partner Vet
INC-106084,2025-06-21 00:01:50,Tirana,21 Dhjetori,Dog,1,Adult,Calm,Normal,Heatwave,Call,High,1,0,0,1,0,0,0,1,Yes,43,P3,59.45,Monitor
INC-106085,2025-03-25 10:56:45,Tirana,Myslym Shyri,Cat,1,Adult,Calm,Normal,Clear,Email,Low,0,0,0,0,0,0,0,1,No,20,P3,48.6,Treated & Released
INC-106086,2025-12-29 02:03:31,Tirana,Kinostudio,Dog,1,Puppy/Kitten,Fearful,Limping,Clear,App,Medium,1,0,0,0,0,0,0,3,Yes,30,P3,31.5,Shelter Intake
INC-106087,2025-05-20 05:25:49,Tirana,Yzberisht,Cat,1,Puppy/Kitten,Calm,Normal,Clear,App,Low,0,0,1,0,0,0,1,3,No,51,P2,15.83,Shelter Intake
INC-106088,2025-05-12 12:58:24,Tirana,Laprakë,Cat,1,Adult,Aggressive,Normal,Clear,App,Low,0,0,1,0,0,0,0,2,No,33,P2,18.7,Shelter Intake
INC-106089,2025-05-30 06:29:22,Tirana,Kinostudio,Cat,1,Adult,Aggressive,Normal,Clear,Email,Low,0,0,1,0,0,0,0,5,Yes,18,P3,29.22,Shelter Intake
INC-106090,2025-09-23 06:51:57,Tirana,Ali Demi,Dog,2,Adult,Weak,Normal,Clear,Call,Low,0,0,0,1,0,0,0,3,Yes,51,P1,5.21,Unable to Locate
INC-106091,2025-05-23 21:25:29,Tirana,Paskuqan,Cat,2,Unknown,Fearful,Limping,Rain,Call,Low,0,0,0,0,0,0,0,4,No,17,P3,29.6,Treated & Released
INC-106092,2025-12-09 21:37:44,Tirana,21 Dhjetori,Cat,1,Adult,Calm,Limping,Cold,Call,Medium,1,0,1,0,0,0,0,4,Yes,29,P3,36.01,Treated & Released
INC-106093,2025-09-08 18:28:53,Tirana,Astir,Cat,1,Adult,Unknown,Normal,Clear,Walk-in,High,1,0,0,0,0,1,0,2,Yes,16,P3,30.37,Treated & Released
INC-106094,2025-11-04 04:32:26,Tirana,Don Bosko,Cat,1,Adult,Unknown,Normal,Rain,WhatsApp,High,1,0,0,0,0,0,1,4,Yes,24,P2,17.97,Treated & Released
INC-106095,2025-11-17 07:55:01,Tirana,Rruga e Kavajës,Cat,4,Adult,Unknown,Unknown,Rain,App,High,1,1,0,0,0,0,0,3,No,30,P2,9.09,Shelter Intake
INC-106096,2025-06-18 19:04:40,Tirana,Laprakë,Cat,1,Adult,Aggressive,Limping,Heatwave,App,High,1,0,1,0,0,0,1,4,No,51,P3,34.16,Shelter Intake
INC-106097,2025-03-07 04:10:58,Tirana,21 Dhjetori,Cat,1,Adult,Fearful,Normal,Clear,WhatsApp,Low,0,0,0,0,0,0,0,4,No,14,P3,42.64,Treated & Released
INC-106098,2025-01-13 22:18:31,Tirana,Xhamllik,Dog,4,Adult,Fearful,Normal,Cold,Call,Low,0,0,0,0,0,0,0,2,Yes,30,P3,50.87,Shelter Intake
INC-106099,2025-09-23 01:15:26,Tirana,Xhamllik,Dog,1,Adult,Weak,Limping,Rain,Call,Low,0,1,0,1,0,0,0,5,Yes,49,P3,56.35,Referred to Partner Vet
INC-106100,2025-07-10 11:48:47,Tirana,Yzberisht,Dog,1,Adult,Calm,Normal,Clear,App,Low,0,0,0,0,0,0,0,5,No,13,P3,32.92,Monitor
INC-106101,2025-04-27 20:10:01,Tirana,Fresku,Dog,1,Adult,Weak,Normal,Rain,Call,Low,0,0,0,0,0,0,0,4,No,15,P2,15.36,Unable to Locate
INC-106102,2025-04-07 20:16:46,Tirana,Fresku,Cat,1,Adult,Calm,Normal,Clear,App,Medium,1,0,1,0,0,0,0,4,No,29,P3,40.95,Referred to Partner Vet
INC-106103,2025-06-08 03:24:55,Tirana,Xhamllik,Dog,2,Puppy/Kitten,Fearful,Limping,Clear,Call,Low,0,0,1,0,0,0,0,2,No,44,P3,51.19,Treated & Released
INC-106104,2025-07-18 21:34:26,Tirana,Astir,Dog,1,Unknown,Calm,Normal,Clear,Call,Low,0,0,1,0,0,0,0,3,Yes,28,P3,66.16,Treated & Released
INC-106105,2025-01-09 10:35:27,Tirana,Myslym Shyri,Dog,4,Adult,Fearful,Normal,Clear,Email,Low,0,0,0,1,0,0,0,4,No,44,P3,34.72,Shelter Intake
INC-106106,2025-08-02 07:34:52,Tirana,Paskuqan,Cat,1,Adult,Calm,Unknown,Clear,Walk-in,Medium,0,1,0,0,0,0,0,2,No,27,P3,37.38,Shelter Intake
INC-106107,2025-11-10 05:14:29,Tirana,Paskuqan,Dog,1,Puppy/Kitten,Fearful,Normal,Clear,App,Low,0,0,0,0,0,0,0,2,Yes,28,P3,43.76,Shelter Intake
INC-106108,2025-12-24 13:10:46,Tirana,Fresku,Cat,1,Adult,Calm,Immobile,Rain,Call,Low,0,0,0,0,0,0,0,3,Yes,25,P3,43.33,Referred to Partner Vet
INC-106109,2025-10-03 00:05:30,Tirana,Kinostudio,Cat,1,Puppy/Kitten,Fearful,Unknown,Clear,Call,Low,1,0,0,0,0,0,0,3,Yes,14,P3,59.67,Monitor
INC-106110,2025-07-04 09:54:19,Tirana,Kombinat,Dog,2,Senior,Fearful,Normal,Clear,WhatsApp,Low,0,0,0,0,0,0,0,3,Yes,19,P3,50.49,Treated & Released
INC-106111,2025-01-21 00:59:53,Tirana,Don Bosko,Cat,3,Adult,Calm,Normal,Cold,WhatsApp,Low,0,0,0,0,0,0,0,1,Yes,18,P3,23.69,Referred to Partner Vet
INC-106112,2025-04-20 05:31:23,Tirana,Don Bosko,Cat,1,Unknown,Aggressive,Normal,Rain,WhatsApp,Low,0,0,0,0,0,0,0,3,Yes,15,P3,58.58,Treated & Released
INC-106113,2025-05-27 14:44:27,Tirana,Rruga e Kavajës,Dog,1,Adult,Fearful,Normal,Rain,Email,Low,0,0,0,0,0,0,0,5,Yes,6,P3,45.48,Treated & Released
INC-106114,2025-09-19 20:36:26,Tirana,Ali Demi,Dog,1,Unknown,Fearful,Normal,Cold,App,Low,0,0,0,0,0,0,0,3,Yes,38,P3,59.57,Referred to Partner Vet
INC-106115,2025-06-13 18:19:57,Tirana,Laprakë,Cat,1,Adult,Calm,Normal,Rain,App,High,1,0,0,0,0,0,0,3,No,20,P3,30.19,Monitor
INC-106116,2025-01-19 13:41:17,Tirana,Kinostudio,Dog,3,Puppy/Kitten,Fearful,Limping,Cold,WhatsApp,Low,0,0,0,0,0,0,0,3,No,35,P3,57.79,Treated & Released
INC-106117,2025-04-28 01:44:49,Tirana,Blloku,Cat,2,Adult,Unknown,Normal,Clear,WhatsApp,High,1,0,0,0,0,0,0,3,No,29,P3,36.27,Shelter Intake
INC-106118,2025-03-09 05:01:47,Tirana,Selitë,Cat,2,Adult,Fearful,Normal,Rain,App,Low,0,0,0,0,0,0,0,2,No,20,P3,34.61,Treated & Released
INC-106119,2025-06-02 09:33:25,Tirana,Kinostudio,Cat,1,Puppy/Kitten,Calm,Normal,Clear,App,High,1,1,0,0,0,0,0,4,No,39,P3,85.22,Unable to Locate
INC-106120,2025-12-17 04:43:19,Tirana,21 Dhjetori,Cat,1,Unknown,Fearful,Normal,Cold,Walk-in,Low,0,0,0,0,0,0,0,4,No,22,P3,35.92,Referred to Partner Vet
INC-106121,2025-07-12 13:08:48,Tirana,Myslym Shyri,Cat,1,Adult,Weak,Normal,Heatwave,Call,Low,0,0,1,0,0,0,0,2,No,40,P3,26.16,Unable to Locate
INC-106122,2025-09-10 11:01:42,Tirana,Don Bosko,Cat,1,Adult,Weak,Normal,Rain,WhatsApp,Low,0,0,0,0,0,0,0,2,No,7,P3,29.13,Shelter Intake
INC-106123,2025-02-23 17:23:50,Tirana,Paskuqan,Cat,1,Adult,Weak,Normal,Cold,Call,Low,0,0,0,0,0,0,0,3,No,36,P2,15.45,Shelter Intake
INC-106124,2025-06-28 12:40:31,Tirana,Myslym Shyri,Cat,1,Senior,Calm,Normal,Clear,Call,Medium,1,0,1,0,0,0,0,4,No,48,P2,7.51,Treated & Released
INC-106125,2025-10-20 12:40:53,Tirana,Myslym Shyri,Dog,1,Adult,Calm,Normal,Clear,App,Medium,1,0,0,0,0,0,0,2,No,20,P3,37.4,Referred to Partner Vet
INC-106126,2025-08-05 12:57:13,Tirana,Kinostudio,Cat,2,Adult,Aggressive,Immobile,Heatwave,Call,Medium,1,1,0,0,0,0,0,4,Yes,49,P3,31.89,Referred to Partner Vet
INC-106127,2025-01-09 17:58:13,Tirana,Xhamllik,Cat,3,Adult,Calm,Limping,Cold,Call,Low,0,1,0,0,0,0,0,3,Yes,43,P2,13.99,Shelter Intake
INC-106128,2025-04-30 15:56:12,Tirana,Paskuqan,Cat,2,Adult,Calm,Normal,Rain,Call,Low,0,0,0,0,0,0,0,3,Yes,15,P3,35.13,Unable to Locate
INC-106129,2025-01-30 12:39:48,Tirana,Astir,Cat,1,Unknown,Fearful,Normal,Cold,App,Low,0,0,1,0,0,0,0,2,No,29,P3,53.3,Monitor
INC-106130,2025-03-22 18:20:10,Tirana,Kombinat,Dog,2,Adult,Fearful,Normal,Clear,Call,Low,0,0,0,0,0,0,0,3,No,15,P3,39.06,Monitor
INC-106131,2025-01-19 01:31:00,Tirana,Paskuqan,Cat,1,Unknown,Fearful,Normal,Cold,WhatsApp,Low,0,1,0,0,0,0,0,5,No,29,P3,118.5,Shelter Intake
INC-106132,2025-05-25 16:53:23,Tirana,Yzberisht,Cat,1,Adult,Fearful,Normal,Clear,Walk-in,High,1,0,0,0,0,0,0,3,No,18,P3,21.86,Treated & Released
INC-106133,2025-10-17 06:38:48,Tirana,Blloku,Cat,2,Adult,Fearful,Immobile,Clear,App,Low,0,0,0,0,0,0,0,4,Yes,26,P3,50.28,Referred to Partner Vet
INC-106134,2025-11-07 21:06:34,Tirana,Astir,Cat,1,Adult,Unknown,Normal,Clear,WhatsApp,Medium,1,0,0,0,0,0,0,4,Yes,25,P3,67.71,Treated & Released
INC-106135,2025-03-12 00:27:22,Tirana,21 Dhjetori,Dog,2,Adult,Calm,Limping,Clear,WhatsApp,Medium,1,0,0,0,0,0,0,2,No,31,P3,27.16,Shelter Intake
INC-106136,2025-06-09 20:33:22,Tirana,Yzberisht,Dog,1,Senior,Fearful,Unknown,Clear,App,Medium,1,0,1,0,0,0,0,5,No,35,P2,8.62,Shelter Intake
INC-106137,2025-09-18 15:10:10,Tirana,Myslym Shyri,Dog,2,Adult,Aggressive,Normal,Rain,Call,Low,0,0,0,0,0,0,0,4,No,11,P3,34.81,Unable to Locate
INC-106138,2025-07-01 03:18:12,Tirana,Kombinat,Dog,1,Puppy/Kitten,Fearful,Normal,Clear,Call,Low,0,0,0,0,0,0,0,3,Yes,18,P3,34.82,Treated & Released
INC-106139,2025-11-13 11:43:25,Tirana,Blloku,Cat,1,Adult,Unknown,Unknown,Clear,Walk-in,Medium,1,0,0,0,0,0,0,4,No,15,P3,46.72,Monitor
INC-106140,2025-08-22 00:28:15,Tirana,Rruga e Kavajës,Cat,1,Adult,Calm,Unknown,Heatwave,App,High,1,0,0,0,0,0,0,4,No,23,P3,28.29,Treated & Released
INC-106141,2025-02-03 16:41:44,Tirana,Fresku,Dog,1,Unknown,Calm,Normal,Cold,WhatsApp,Medium,0,0,1,0,0,0,0,3,No,32,P3,40.49,Treated & Released
INC-106142,2025-03-25 12:17:05,Tirana,Rruga e Kavajës,Cat,1,Adult,Calm,Unknown,Clear,WhatsApp,Medium,1,1,0,0,0,0,0,2,No,25,P3,63.78,Treated & Released
INC-106143,2025-06-15 14:11:54,Tirana,Laprakë,Cat,1,Adult,Unknown,Normal,Clear,Call,Low,0,0,1,0,1,0,0,1,No,48,P2,12.87,Referred to Partner Vet
INC-106144,2025-06-15 01:45:18,Tirana,21 Dhjetori,Dog,1,Unknown,Calm,Limping,Clear,Walk-in,Low,0,0,0,0,0,0,0,1,No,14,P3,71.58,Treated & Released
INC-106145,2025-06-08 14:12:57,Tirana,Fresku,Cat,1,Adult,Calm,Normal,Clear,Call,Low,0,0,0,0,0,0,0,4,No,10,P3,39.54,Treated & Released
INC-106146,2025-06-29 06:02:05,Tirana,Rruga e Kavajës,Cat,1,Adult,Unknown,Immobile,Clear,Call,Low,0,0,0,0,0,0,0,3,Yes,18,P3,50.7,Treated & Released
INC-106147,2025-10-31 16:31:13,Tirana,Xhamllik,Cat,1,Adult,Calm,Normal,Clear,Call,Medium,0,0,1,0,0,0,0,4,No,24,P3,29.3,Shelter Intake
INC-106148,2025-08-27 11:55:15,Tirana,Kombinat,Cat,1,Unknown,Calm,Unknown,Heatwave,Call,Low,0,0,0,0,0,0,0,3,No,18,P3,25.86,Shelter Intake
